,text_raw,text_clean
1205,"The green girl, who was very kind to them, filled Dorothys basket with good things to eat, and fastened a little bell around Totos neck with a green ribbon.",the green girl who be very kind to them fill dorothys basket with good thing to eat and fasten a little bell around toto neck with a green ribbon
1206,"They went to bed quite early and slept soundly until daylight, when they were awakened by the crowing of a green cock that lived in the back yard of the Palace, and the cackling of a hen that had laid a green egg.",they go to bed quite early and sleep soundly until daylight when they be awaken by the crow of a green cock that live in the back yard of the palace and the cackle of a hen that have lay a green egg
1207,CHAPTER XII,chapter xii
1208,The Search for the Wicked Witch,the search for the wicked witch
1209,The soldier with the green whiskers led them through the streets of the Emerald City until they reached the room where the Guardian of the Gates lived.,the soldier with the green whisker lead them through the street of the emerald city until they reach the room where the guardian of the gate live
1210,"This officer unlocked their spectacles to put them back in his great box, and then he politely opened the gate for our friends.",this officer unlock their spectacle to put them back in his great box and then he politely open the gate for our friend
1211,Which road leads to the Wicked Witch of the West?,which road lead to the wicked witch of the west
1212,asked Dorothy.,ask dorothy
1213,"There is no road, answered the Guardian of the Gates.",there be no road answer the guardian of the gate
1214,No one ever wishes to go that way.,no one ever wish to go that way
1215,"How, then, are we to find her?",how then be we to find her
1216,inquired the girl.,inquire the girl
1217,"That will be easy, replied the man, for when she knows you are in the country of the Winkies she will find you, and make you all her slaves.",that will be easy reply the man for when she know you be in the country of the winkies she will find you and make you all her slave
1218,"Perhaps not, said the Scarecrow, for we mean to destroy her.",perhaps not say the scarecrow for we mean to destroy her
1219,"Oh, that is different, said the Guardian of the Gates.",oh that be different say the guardian of the gate
1220,"No one has ever destroyed her before, so I naturally thought she would make slaves of you, as she has of the rest.",no one have ever destroy her before so i naturally think she would make slave of you a she have of the rest
1221,"But take care; for she is wicked and fierce, and may not allow you to destroy her.",but take care for she be wicked and fierce and may not allow you to destroy her
1222,"Keep to the West, where the sun sets, and you cannot fail to find her.",keep to the west where the sun set and you can not fail to find her
1223,"They thanked him and bade him good-bye, and turned toward the West, walking over fields of soft grass dotted here and there with daisies and buttercups.",they thank him and bid him good bye and turn toward the west walk over field of soft grass dot here and there with daisy and buttercup
1224,"Dorothy still wore the pretty silk dress she had put on in the palace, but now, to her surprise, she found it was no longer green, but pure white.",dorothy still wear the pretty silk dress she have put on in the palace but now to her surprise she find it be no long green but pure white
